unixtime  Probe1(bottom) #2   #3  #4  #5   #6(top)
1489847422.8  16.312  16.125  16.125  15.875  15.187  14.75 
1489847482.8  16.312  16.125  16.125  15.875  15.187  14.75 
1489847542.81  16.312  16.125  16.125  15.875  15.187  14.75 
1489847602.82  16.312  16.125  16.125  15.875  15.187  14.75 
1489847662.83  16.312  16.125  16.125  15.875  15.187  14.75 
1489847722.84  16.312  16.125  16.125  15.875  15.187  14.75 
1489847782.84  16.312  16.125  16.125  15.875  15.187  14.75 
1489847842.85  16.312  16.125  16.125  15.875  15.187  14.75 
1489847902.85  16.312  16.125  16.125  15.937  15.187  14.75 
1489847962.86  16.312  16.125  16.125  15.937  15.187  14.75 
1489848022.86  16.312  16.125  16.125  15.937  15.25  14.75 
1489848082.87  16.312  16.125  16.187  15.937  15.25  14.75 
1489848142.88  16.312  16.125  16.125  15.937  15.187  14.75 
1489848202.88  16.375  16.187  16.125  15.937  15.25  14.75 
1489848262.89  16.312  16.187  16.187  15.937  15.25  14.812 
1489848322.89  16.312  16.125  16.187  15.937  15.25  14.812 
1489848382.89  16.312  16.187  16.187  15.937  15.25  14.812 
1489848442.89  16.312  16.187  16.187  15.937  15.25  14.812 
1489848502.9  16.375  16.187  16.187  15.937  15.25  14.812 
1489848562.9  16.312  16.187  16.187  15.937  15.25  14.812 
1489848622.91  16.375  16.187  16.187  15.937  15.25  14.812 
1489848682.91  16.312  16.187  16.187  15.937  15.25  14.812 
1489848742.92  16.375  16.187  16.187  15.937  15.312  14.812 
1489848802.93  16.375  16.187  16.187  15.937  15.25  14.812 
1489848862.93  16.375  16.187  16.187  15.937  15.312  14.812 
1489848922.93  16.375  16.187  16.187  16.0  15.312  14.812 
1489848982.94  16.375  16.187  16.187  16.0  15.375  14.812 
1489849042.95  16.375  16.25  16.25  16.0  15.375  14.812 
1489849102.96  16.375  16.25  16.25  16.0  15.375  14.812 
1489849162.96  16.375  16.25  16.25  16.0  15.375  14.875 
1489849222.96  16.437  16.25  16.25  16.0  15.375  14.875 
1489849282.97  16.437  16.25  16.25  16.0  15.375  14.875 
1489849342.98  16.437  16.312  16.25  16.062  15.375  14.937 
1489849402.98  16.437  16.312  16.312  16.062  15.375  14.937 
1489849462.98  16.437  16.312  16.312  16.062  15.437  14.875 
1489849522.98  16.437  16.312  16.312  16.062  15.437  14.875 
1489849582.99  16.437  16.312  16.312  16.062  15.437  14.875 
1489849643.0  16.437  16.312  16.312  16.062  15.375  14.875 
1489849703.01  16.437  16.312  16.312  16.062  15.437  14.875 
1489849763.01  16.437  16.312  16.312  16.062  15.437  14.875 
1489849823.02  16.437  16.312  16.312  16.062  15.375  14.875 
1489849883.03  16.437  16.312  16.312  16.062  15.437  14.875 
1489849943.03  16.437  16.312  16.312  16.062  15.437  14.875 
1489850003.04  16.437  16.312  16.312  16.062  15.437  14.937 
1489850063.04  16.437  16.312  16.312  16.062  15.5  14.937 
1489850123.05  16.5  16.312  16.312  16.062  15.5  14.937 
1489850183.05  16.437  16.312  16.312  16.062  15.5  14.937 
1489850243.05  16.437  16.312  16.312  16.062  15.5  14.937 
1489850303.06  16.437  16.312  16.312  16.062  15.437  14.937 
1489850363.06  16.437  16.312  16.312  16.062  15.437  14.937 
1489850423.07  16.437  16.312  16.312  16.125  15.375  14.937 
1489850483.07  16.437  16.312  16.312  16.062  15.375  14.875 
1489850543.08  16.437  16.312  16.312  16.062  15.437  14.937 
1489850603.08  16.437  16.312  16.312  16.062  15.437  14.937 
1489850663.08  16.437  16.312  16.312  16.062  15.437  14.937 
1489850723.09  16.437  16.312  16.312  16.062  15.437  14.937 
1489850783.1  16.437  16.312  16.312  16.062  15.437  14.937 
1489850843.11  16.437  16.25  16.312  16.062  15.437  14.875 
1489850903.12  16.437  16.25  16.312  16.062  15.437  14.937 
1489850963.12  16.437  16.25  16.312  16.062  15.437  14.875 
1489851023.13  16.437  16.312  16.312  16.062  15.437  14.937 
1489851083.13  16.437  16.312  16.312  16.062  15.5  14.937 
1489851143.14  16.437  16.312  16.312  16.062  15.437  14.937 
1489851203.14  16.437  16.312  16.312  16.062  15.437  14.937 
1489851263.14  16.437  16.312  16.312  16.062  15.437  14.937 
1489851323.15  16.437  16.312  16.312  16.062  15.375  14.937 
1489851383.15  16.437  16.25  16.312  16.062  15.375  14.937 
1489851443.16  16.437  16.312  16.312  16.062  15.375  14.937 
1489851503.17  16.437  16.25  16.312  16.062  15.375  14.875 
1489851563.17  16.437  16.25  16.25  16.062  15.375  14.875 
1489851623.18  16.437  16.25  16.312  16.062  15.375  14.875 
1489851683.18  16.437  16.25  16.312  16.062  15.375  14.937 
1489851743.18  16.437  16.25  16.312  16.062  15.437  14.937 
1489851803.18  16.437  16.312  16.312  16.062  15.437  14.937 
1489851863.19  16.437  16.312  16.312  16.062  15.437  14.937 
1489851923.19  16.437  16.25  16.312  16.062  15.437  14.937 
1489851983.2  16.437  16.25  16.312  16.062  15.437  14.937 
1489852043.2  16.437  16.25  16.312  16.062  15.437  14.937 
1489852103.21  16.437  16.25  16.25  16.062  15.375  14.875 
1489852163.22  16.437  16.25  16.312  16.062  15.375  14.937 
1489852223.22  16.437  16.25  16.25  16.062  15.437  14.937 
1489852283.23  16.437  16.25  16.25  16.062  15.375  14.937 
1489852343.23  16.437  16.25  16.25  16.062  15.375  14.937 
1489852403.24  16.437  16.25  16.25  16.062  15.375  14.875 
1489852463.25  16.437  16.25  16.25  16.062  15.375  14.875 
1489852523.26  16.437  16.25  16.25  16.062  15.375  14.875 
1489852583.26  16.437  16.25  16.312  16.062  15.375  14.875 
1489852643.27  16.437  16.312  16.312  16.062  15.437  14.937 
1489852703.27  16.437  16.312  16.312  16.062  15.437  14.937 
1489852763.28  16.437  16.25  16.312  16.062  15.5  14.937 
1489852823.28  16.437  16.312  16.312  16.062  15.437  14.937 
1489852883.28  16.437  16.312  16.312  16.062  15.5  14.937 
1489852943.29  16.437  16.312  16.312  16.062  15.5  14.937 
1489853003.3  16.437  16.312  16.312  16.125  15.5  15.0 
1489853063.31  16.437  16.312  16.312  16.125  15.5  15.0 
1489853123.32  16.5  16.312  16.312  16.125  15.5  15.0 
1489853183.33  16.437  16.312  16.312  16.125  15.5  14.937 
1489853243.33  16.5  16.312  16.312  16.125  15.5  14.937 
1489853303.33  16.437  16.312  16.312  16.125  15.5  14.937 
1489853363.34  16.437  16.312  16.312  16.125  15.5  14.937 
1489853423.35  16.437  16.312  16.312  16.125  15.5  15.0 
1489853483.35  16.5  16.312  16.375  16.125  15.5  15.0 
1489853543.36  16.5  16.312  16.375  16.125  15.5  15.0 
1489853603.36  16.5  16.312  16.312  16.125  15.5  15.0 
1489853663.37  16.437  16.312  16.312  16.125  15.437  14.937 
1489853723.38  16.437  16.312  16.312  16.062  15.437  14.937 
1489853783.39  16.437  16.25  16.312  16.062  15.375  14.937 
1489853843.39  16.437  16.25  16.312  16.062  15.375  14.937 
1489853903.4  16.437  16.25  16.312  16.062  15.375  14.937 
1489853963.4  16.437  16.25  16.312  16.062  15.375  14.937 
1489854023.4  16.437  16.312  16.312  16.062  15.437  14.937 
1489854083.4  16.437  16.312  16.312  16.062  15.437  14.937 
1489854143.41  16.437  16.312  16.312  16.062  15.5  14.937 
1489854203.42  16.437  16.312  16.312  16.062  15.5  15.0 
1489854263.43  16.437  16.312  16.312  16.062  15.437  14.937 
1489854323.43  16.437  16.312  16.312  16.062  15.375  14.937 
1489854383.44  16.437  16.312  16.312  16.062  15.437  14.937 
1489854443.45  16.437  16.312  16.312  16.062  15.437  14.937 
1489854503.46  16.437  16.312  16.312  16.062  15.437  14.937 
1489854563.46  16.437  16.312  16.312  16.062  15.437  14.937 
1489854623.47  16.437  16.312  16.312  16.062  15.375  14.937 
1489854683.48  16.437  16.25  16.312  16.062  15.375  14.937 
1489854743.48  16.437  16.312  16.312  16.062  15.437  14.937 
1489854803.48  16.437  16.312  16.312  16.062  15.437  14.937 
1489854863.48  16.437  16.312  16.312  16.062  15.437  14.937 
1489854923.49  16.437  16.312  16.312  16.062  15.437  14.937 
1489854983.5  16.437  16.312  16.312  16.062  15.437  14.937 
1489855043.5  16.5  16.312  16.312  16.125  15.437  14.937 
1489855103.51  16.437  16.312  16.312  16.062  15.437  14.937 
1489855163.52  16.437  16.312  16.312  16.125  15.437  14.937 
1489855223.53  16.437  16.312  16.312  16.125  15.437  14.937 
1489855283.54  16.5  16.312  16.312  16.125  15.5  15.0 
1489855343.54  16.5  16.312  16.312  16.125  15.5  15.0 
1489855403.54  16.5  16.312  16.375  16.125  15.5  15.0 
1489855463.55  16.5  16.312  16.312  16.125  15.5  14.937 
1489855523.55  16.5  16.312  16.312  16.125  15.5  14.937 
1489855583.55  16.5  16.312  16.312  16.125  15.5  14.937 
1489855643.56  16.5  16.312  16.312  16.125  15.437  14.937 
1489855703.56  16.437  16.312  16.312  16.125  15.5  14.937 
1489855763.57  16.5  16.312  16.312  16.125  15.5  14.937 
1489855823.57  16.5  16.375  16.375  16.125  15.5  14.937 
1489855883.58  16.5  16.312  16.312  16.125  15.5  14.937 
1489855943.59  16.5  16.312  16.375  16.125  15.5  15.0 
1489856003.59  16.5  16.312  16.375  16.125  15.562  15.0 
1489856063.59  16.5  16.375  16.375  16.125  15.562  15.0 
1489856123.6  16.5  16.375  16.375  16.125  15.562  15.062 
1489856183.6  16.5  16.375  16.375  16.125  15.562  15.062 
1489856243.61  16.5  16.375  16.375  16.125  15.562  15.062 
1489856303.62  16.5  16.375  16.375  16.125  15.562  15.062 
1489856363.63  16.5  16.375  16.375  16.125  15.562  15.062 
1489856423.63  16.562  16.375  16.375  16.187  15.562  15.062 
1489856483.64  16.5  16.375  16.375  16.187  15.562  15.062 
1489856543.64  16.5  16.375  16.375  16.187  15.562  15.062 
1489856603.64  16.5  16.375  16.375  16.187  15.562  15.062 
1489856663.65  16.5  16.375  16.375  16.125  15.562  15.0 
1489856723.65  16.5  16.312  16.375  16.125  15.562  15.0 
1489856783.66  16.5  16.312  16.375  16.125  15.5  15.0 
1489856843.66  16.5  16.312  16.312  16.125  15.5  15.0 
1489856903.67  16.5  16.312  16.375  16.125  15.5  15.0 
1489856963.68  16.5  16.375  16.375  16.125  15.562  15.0 
1489857023.68  16.5  16.375  16.375  16.125  15.562  15.062 
1489857083.69  16.5  16.312  16.375  16.125  15.562  15.0 
1489857143.69  16.5  16.312  16.375  16.125  15.562  15.0 
1489857203.69  16.437  16.312  16.375  16.125  15.562  15.0 
1489857263.7  16.437  16.312  16.312  16.125  15.5  15.0 
1489857323.71  16.5  16.312  16.312  16.125  15.5  15.0 
1489857383.72  16.437  16.312  16.312  16.125  15.5  15.0 
1489857443.73  16.5  16.312  16.312  16.125  15.5  15.0 
1489857503.73  16.5  16.312  16.312  16.125  15.5  15.0 
1489857563.73  16.437  16.312  16.312  16.125  15.5  15.0 
1489857623.74  16.5  16.312  16.312  16.125  15.5  15.0 
1489857683.74  16.5  16.312  16.312  16.125  15.5  15.0 
1489857743.74  16.437  16.312  16.312  16.125  15.5  15.0 
1489857803.74  16.5  16.312  16.312  16.125  15.5  15.0 
1489857863.75  16.5  16.312  16.312  16.125  15.562  15.0 
1489857923.75  16.5  16.312  16.312  16.125  15.5  15.0 
1489857983.76  16.5  16.312  16.312  16.125  15.5  15.0 
1489858043.77  16.5  16.312  16.375  16.125  15.562  15.0 
1489858103.78  16.5  16.312  16.375  16.125  15.562  15.0 
1489858163.78  16.5  16.312  16.375  16.125  15.562  15.0 
1489858223.79  16.5  16.312  16.312  16.125  15.5  15.0 
1489858283.79  16.5  16.312  16.312  16.125  15.5  15.0 
1489858343.8  16.5  16.312  16.312  16.125  15.5  15.0 
1489858403.81  16.5  16.312  16.375  16.125  15.5  15.0 
1489858463.81  16.437  16.312  16.312  16.125  15.5  15.0 
1489858523.81  16.5  16.312  16.312  16.125  15.5  15.0 
1489858583.82  16.5  16.312  16.312  16.125  15.562  15.0 
1489858643.83  16.5  16.312  16.312  16.125  15.562  15.0 
1489858703.83  16.5  16.312  16.375  16.125  15.562  15.0 
1489858763.84  16.5  16.312  16.312  16.125  15.562  15.0 
1489858823.85  16.5  16.312  16.312  16.125  15.5  15.0 
1489858883.86  16.437  16.312  16.312  16.125  15.5  14.937 
1489858943.87  16.5  16.312  16.312  16.125  15.5  15.0 
1489859003.87  16.5  16.312  16.312  16.125  15.562  15.0 
1489859063.88  16.5  16.312  16.312  16.125  15.5  15.0 
1489859123.88  16.5  16.312  16.312  16.125  15.562  15.0 
1489859183.89  16.5  16.312  16.312  16.125  15.562  15.0 
1489859243.9  16.5  16.312  16.375  16.125  15.562  15.0 
1489859303.9  16.5  16.375  16.375  16.125  15.562  15.0 
1489859363.91  16.5  16.375  16.375  16.125  15.562  15.0 
1489859423.91  16.5  16.312  16.375  16.125  15.562  15.0 
1489859483.92  16.5  16.312  16.375  16.125  15.562  15.0 
1489859543.93  16.5  16.312  16.375  16.125  15.562  15.0 
1489859603.93  16.5  16.375  16.375  16.125  15.562  15.0 
1489859663.94  16.5  16.375  16.375  16.125  15.5  15.0 
1489859723.95  16.5  16.375  16.375  16.125  15.562  15.0 
1489859783.96  16.5  16.375  16.375  16.125  15.562  15.0 
1489859843.96  16.5  16.375  16.375  16.125  15.562  15.0 
1489859903.97  16.5  16.375  16.375  16.125  15.562  15.062 
1489859963.97  16.5  16.375  16.375  16.125  15.562  15.0 
1489860023.98  16.5  16.375  16.375  16.125  15.5  15.0 
1489860083.98  16.5  16.375  16.375  16.125  15.5  15.0 
1489860143.99  16.5  16.375  16.375  16.125  15.562  15.0 
1489860204.0  16.5  16.375  16.375  16.125  15.5  15.0 
1489860264.0  16.5  16.375  16.375  16.125  15.562  15.062 
1489860324.01  16.5  16.375  16.375  16.125  15.562  15.0 
1489860384.01  16.5  16.375  16.375  16.125  15.562  15.0 
1489860444.02  16.5  16.375  16.375  16.125  15.562  15.0 
1489860504.03  16.5  16.375  16.375  16.187  15.562  15.0 
1489860564.04  16.5  16.375  16.375  16.125  15.562  15.0 
1489860624.04  16.5  16.375  16.375  16.187  15.562  15.0 
1489860684.04  16.5  16.375  16.375  16.125  15.562  15.0 
1489860744.05  16.5  16.312  16.375  16.125  15.562  15.0 
1489860804.06  16.5  16.375  16.375  16.125  15.562  15.0 
1489860864.07  16.5  16.375  16.375  16.125  15.562  15.0 
1489860924.07  16.5  16.312  16.375  16.125  15.562  15.0 
1489860984.07  16.5  16.375  16.375  16.125  15.562  15.0 
1489861044.07  16.5  16.375  16.375  16.125  15.562  15.0 
1489861104.08  16.5  16.375  16.375  16.125  15.562  15.0 
1489861164.08  16.5  16.375  16.375  16.125  15.562  15.0 
1489861224.09  16.5  16.375  16.375  16.125  15.562  15.0 
1489861284.09  16.5  16.375  16.375  16.125  15.562  15.0 
1489861344.1  16.5  16.375  16.375  16.125  15.562  15.062 
1489861404.11  16.5  16.375  16.375  16.125  15.562  15.062 
1489861464.11  16.5  16.375  16.375  16.125  15.625  15.062 
1489861524.11  16.5  16.375  16.375  16.187  15.562  15.062 
1489861584.12  16.5  16.375  16.375  16.125  15.562  15.062 
1489861644.13  16.5  16.375  16.375  16.187  15.625  15.062 
1489861704.13  16.5  16.375  16.375  16.125  15.625  15.062 
1489861764.13  16.5  16.375  16.375  16.187  15.625  15.062 
1489861824.14  16.562  16.375  16.375  16.187  15.625  15.062 
1489861884.15  16.562  16.375  16.375  16.187  15.625  15.062 
1489861944.15  16.562  16.375  16.375  16.187  15.625  15.062 
1489862004.16  16.5  16.375  16.375  16.187  15.625  15.062 
1489862064.17  16.562  16.375  16.375  16.187  15.625  15.062 
1489862124.17  16.5  16.375  16.375  16.187  15.625  15.062 
1489862184.17  16.562  16.375  16.375  16.187  15.562  15.062 
1489862244.18  16.5  16.375  16.375  16.187  15.562  15.062 
1489862304.19  16.5  16.375  16.375  16.187  15.562  15.062 
1489862364.19  16.5  16.375  16.375  16.187  15.625  15.062 
1489862424.2  16.562  16.375  16.375  16.187  15.625  15.062 
1489862484.2  16.5  16.375  16.375  16.187  15.625  15.062 
1489862544.21  16.562  16.375  16.375  16.187  15.625  15.062 
1489862604.22  16.562  16.375  16.375  16.187  15.625  15.062 
1489862664.22  16.562  16.375  16.437  16.187  15.625  15.062 
1489862724.23  16.562  16.437  16.437  16.187  15.625  15.062 
1489862784.23  16.562  16.437  16.437  16.187  15.562  15.062 
1489862844.24  16.562  16.375  16.437  16.187  15.625  15.062 
1489862904.24  16.562  16.437  16.437  16.187  15.625  15.062 
1489862964.25  16.562  16.375  16.437  16.187  15.625  15.062 
1489863024.26  16.562  16.375  16.375  16.187  15.625  15.062 
1489863084.27  16.562  16.437  16.437  16.187  15.625  15.062 
1489863144.27  16.562  16.375  16.437  16.187  15.625  15.062 
1489863204.28  16.562  16.375  16.375  16.187  15.562  15.062 
1489863264.29  16.5  16.375  16.375  16.187  15.562  15.062 
1489863324.29  16.562  16.375  16.437  16.187  15.625  15.062 
1489863384.3  16.562  16.375  16.375  16.187  15.625  15.062 
1489863444.3  16.562  16.375  16.375  16.187  15.625  15.062 
1489863504.31  16.562  16.375  16.375  16.187  15.625  15.062 
1489863564.31  16.562  16.375  16.375  16.187  15.625  15.062 
1489863624.31  16.5  16.375  16.375  16.187  15.625  15.062 
1489863684.32  16.562  16.375  16.375  16.187  15.625  15.062 
1489863744.32  16.562  16.375  16.375  16.187  15.625  15.062 
1489863804.33  16.5  16.375  16.375  16.187  15.562  15.0 
1489863864.34  16.5  16.375  16.375  16.125  15.562  15.0 
1489863924.34  16.5  16.375  16.375  16.187  15.562  15.0 
1489863984.35  16.5  16.375  16.375  16.125  15.562  15.0 
1489864044.36  16.5  16.375  16.375  16.187  15.562  15.0 
1489864104.36  16.5  16.375  16.375  16.187  15.562  15.0 
1489864164.37  16.5  16.375  16.375  16.125  15.562  15.0 
1489864224.37  16.5  16.375  16.375  16.125  15.562  15.0 
1489864284.38  16.5  16.375  16.375  16.125  15.562  15.0 
1489864344.38  16.5  16.375  16.375  16.125  15.562  15.0 
1489864404.38  16.5  16.375  16.375  16.125  15.562  15.0 
1489864464.38  16.5  16.375  16.375  16.125  15.562  15.0 
1489864524.39  16.5  16.312  16.375  16.125  15.5  15.0 
1489864584.39  16.5  16.375  16.375  16.125  15.562  15.0 
1489864644.4  16.5  16.312  16.375  16.125  15.5  15.0 
1489864704.4  16.5  16.312  16.375  16.125  15.5  15.0 
1489864764.41  16.5  16.312  16.375  16.125  15.5  15.0 
1489864824.42  16.5  16.312  16.375  16.125  15.5  15.0 
1489864884.42  16.5  16.312  16.312  16.125  15.5  15.0 
1489864944.42  16.5  16.312  16.375  16.125  15.5  14.937 
1489865004.43  16.437  16.312  16.375  16.125  15.5  15.0 
1489865064.43  16.437  16.312  16.375  16.125  15.5  14.937 
1489865124.43  16.437  16.312  16.312  16.125  15.5  15.0 
1489865184.44  16.437  16.312  16.312  16.125  15.5  15.0 
1489865244.45  16.437  16.312  16.312  16.125  15.5  15.0 
1489865304.46  16.437  16.312  16.312  16.125  15.5  14.937 
1489865364.47  16.437  16.312  16.312  16.125  15.5  15.0 
1489865424.47  16.437  16.312  16.312  16.125  15.5  15.0 
1489865484.47  16.437  16.312  16.312  16.125  15.5  15.0 
1489865544.47  16.437  16.312  16.312  16.125  15.5  14.937 
1489865604.48  16.437  16.312  16.312  16.125  15.5  14.937 
1489865664.48  16.437  16.312  16.312  16.125  15.5  15.0 
1489865724.48  16.5  16.312  16.312  16.125  15.5  15.0 
1489865784.49  16.5  16.312  16.312  16.125  15.5  15.0 
1489865844.5  16.5  16.312  16.375  16.125  15.562  15.0 
1489865904.5  16.5  16.375  16.375  16.125  15.562  15.0 
1489865964.52  16.5  16.375  16.375  16.125  15.562  15.0 
1489866024.52  16.5  16.375  16.375  16.125  15.562  15.062 
1489866084.53  16.5  16.375  16.375  16.125  15.562  15.0 
1489866144.53  16.5  16.312  16.312  16.125  15.5  15.0 
1489866204.54  16.5  16.375  16.375  16.125  15.562  15.0 
1489866264.55  16.5  16.375  16.375  16.125  15.562  15.0 
1489866324.56  16.5  16.312  16.375  16.125  15.5  15.0 
1489866384.57  16.5  16.312  16.375  16.125  15.5  15.0 
1489866444.57  16.437  16.312  16.312  16.125  15.5  14.937 
1489866504.58  16.437  16.312  16.312  16.125  15.437  14.937 
1489866564.59  16.5  16.312  16.312  16.125  15.5  14.937 
1489866624.59  16.5  16.312  16.375  16.125  15.5  15.0 
1489866684.6  16.5  16.312  16.375  16.125  15.5  14.937 
1489866744.6  16.5  16.312  16.375  16.125  15.5  14.937 
1489866804.61  16.5  16.312  16.312  16.125  15.5  14.937 
1489866864.62  16.5  16.312  16.375  16.125  15.5  14.937 
1489866924.62  16.5  16.312  16.312  16.125  15.5  15.0 
1489866984.63  16.5  16.312  16.375  16.125  15.5  14.937 
1489867044.63  16.437  16.312  16.312  16.125  15.5  14.937 
1489867104.64  16.5  16.312  16.312  16.125  15.5  14.937 
1489867164.65  16.5  16.312  16.312  16.125  15.5  14.937 
1489867224.66  16.437  16.312  16.312  16.125  15.437  14.937 
1489867284.66  16.437  16.312  16.312  16.125  15.437  14.937 
1489867344.67  16.5  16.312  16.312  16.125  15.5  15.0 
1489867404.67  16.5  16.312  16.312  16.125  15.5  15.0 
1489867464.68  16.437  16.312  16.312  16.125  15.437  14.937 
1489867524.68  16.437  16.312  16.312  16.125  15.437  14.937 
1489867584.68  16.437  16.312  16.312  16.125  15.437  14.937 
1489867644.69  16.437  16.312  16.312  16.125  15.437  14.937 
1489867704.69  16.437  16.312  16.312  16.125  15.437  14.937 
1489867764.7  16.437  16.25  16.312  16.125  15.5  14.937 
1489867824.71  16.437  16.312  16.312  16.125  15.5  14.937 
1489867884.71  16.437  16.312  16.312  16.125  15.5  14.937 
1489867944.72  16.5  16.312  16.375  16.125  15.5  15.0 
1489868004.72  16.437  16.312  16.375  16.125  15.5  15.0 
1489868064.73  16.5  16.312  16.375  16.125  15.5  15.0 
1489868124.73  16.5  16.312  16.312  16.125  15.5  15.0 
1489868184.74  16.437  16.312  16.312  16.125  15.437  14.937 
1489868244.75  16.437  16.312  16.312  16.062  15.437  14.937 
1489868304.76  16.437  16.25  16.312  16.062  15.437  14.937 
1489868364.76  16.437  16.312  16.312  16.062  15.437  14.937 
1489868424.76  16.437  16.25  16.312  16.062  15.437  14.937 
1489868484.77  16.437  16.312  16.312  16.062  15.437  14.937 
1489868544.77  16.437  16.312  16.312  16.062  15.437  14.937 
1489868604.77  16.437  16.312  16.312  16.062  15.437  14.937 
1489868664.78  16.437  16.25  16.312  16.062  15.437  14.937 
1489868724.79  16.437  16.312  16.312  16.062  15.437  14.875 
1489868784.8  16.437  16.25  16.312  16.062  15.437  14.875 
1489868844.8  16.437  16.25  16.312  16.062  15.437  14.875 
1489868904.81  16.437  16.25  16.312  16.062  15.437  14.875 
1489868964.81  16.437  16.312  16.312  16.062  15.437  14.875 
1489869024.82  16.437  16.25  16.312  16.062  15.375  14.875 
1489869084.82  16.437  16.25  16.312  16.062  15.375  14.875 
1489869144.83  16.437  16.25  16.25  16.062  15.375  14.875 
1489869204.84  16.437  16.25  16.25  16.062  15.437  14.875 
1489869264.85  16.437  16.25  16.25  16.062  15.437  14.875 
1489869324.85  16.437  16.25  16.25  16.062  15.375  14.875 
1489869384.86  16.437  16.25  16.25  16.062  15.375  14.875 
1489869444.86  16.437  16.25  16.312  16.062  15.437  14.875 
1489869504.87  16.437  16.25  16.25  16.062  15.375  14.875 
1489869564.87  16.437  16.25  16.25  16.062  15.375  14.875 
1489869624.87  16.437  16.25  16.25  16.062  15.375  14.875 
1489869684.88  16.375  16.25  16.25  16.062  15.375  14.875 
1489869744.89  16.437  16.25  16.25  16.062  15.375  14.875 
1489869804.9  16.375  16.25  16.25  16.062  15.375  14.875 
1489869864.9  16.375  16.25  16.25  16.062  15.375  14.875 
1489869924.9  16.437  16.25  16.25  16.062  15.375  14.875 
1489869984.91  16.375  16.25  16.25  16.062  15.375  14.875 
1489870044.91  16.437  16.25  16.25  16.062  15.375  14.875 
1489870104.92  16.375  16.25  16.25  16.062  15.437  14.875 
1489870164.93  16.437  16.25  16.25  16.062  15.437  14.875 
1489870224.94  16.437  16.25  16.25  16.062  15.437  14.875 
1489870284.94  16.437  16.25  16.25  16.062  15.437  14.875 
1489870344.95  16.437  16.25  16.312  16.062  15.437  14.875 
1489870404.95  16.437  16.25  16.25  16.062  15.437  14.875 
1489870464.96  16.437  16.25  16.25  16.062  15.437  14.875 
1489870524.96  16.437  16.25  16.25  16.062  15.437  14.875 
1489870584.97  16.437  16.25  16.312  16.062  15.437  14.937 
1489870644.98  16.437  16.25  16.25  16.062  15.437  14.875 
1489870704.99  16.437  16.25  16.25  16.062  15.437  14.875 
1489870765.0  16.437  16.25  16.312  16.062  15.437  14.875 
1489870825.01  16.437  16.25  16.25  16.062  15.375  14.875 
1489870885.02  16.437  16.312  16.312  16.062  15.375  14.875 
1489870945.03  16.437  16.25  16.25  16.062  15.375  14.875 
1489871005.04  16.437  16.25  16.25  16.062  15.375  14.875 
1489871065.04  16.437  16.25  16.25  16.062  15.375  14.875 
1489871125.05  16.437  16.312  16.312  16.062  15.437  14.875 
1489871185.05  16.437  16.312  16.312  16.062  15.437  14.875 
1489871245.06  16.437  16.25  16.312  16.062  15.437  14.937 
1489871305.07  16.437  16.312  16.312  16.062  15.437  14.937 
1489871365.07  16.437  16.312  16.312  16.062  15.437  14.937 
1489871425.07  16.437  16.312  16.312  16.062  15.5  14.937 
1489871485.08  16.437  16.312  16.312  16.062  15.5  14.937 
1489871545.09  16.437  16.312  16.312  16.062  15.5  14.937 
1489871605.1  16.437  16.312  16.312  16.062  15.5  14.937 
1489871665.11  16.437  16.312  16.312  16.062  15.5  14.937 
1489871725.12  16.437  16.312  16.312  16.125  15.437  14.937 
1489871785.12  16.437  16.312  16.312  16.125  15.437  14.875 
1489871845.12  16.437  16.312  16.312  16.062  15.437  14.937 
1489871905.13  16.437  16.312  16.312  16.062  15.437  14.875 
1489871965.14  16.437  16.312  16.312  16.062  15.437  14.937 
1489872025.15  16.437  16.312  16.312  16.062  15.437  14.937 
1489872085.16  16.437  16.312  16.312  16.125  15.437  14.875 
1489872145.16  16.437  16.312  16.312  16.062  15.437  14.937 
1489872205.17  16.437  16.312  16.312  16.125  15.437  14.875 
1489872265.17  16.437  16.312  16.312  16.062  15.437  14.875 
1489872325.18  16.437  16.312  16.312  16.062  15.437  14.875 
1489872385.19  16.437  16.312  16.312  16.125  15.437  14.937 
1489872445.19  16.437  16.312  16.312  16.062  15.437  14.937 
1489872505.2  16.437  16.312  16.312  16.062  15.437  14.875 
1489872565.21  16.437  16.312  16.312  16.125  15.437  14.937 
1489872625.22  16.437  16.312  16.312  16.062  15.437  14.937 
1489872685.23  16.437  16.312  16.312  16.062  15.437  14.937 
1489872745.23  16.437  16.312  16.312  16.062  15.437  14.937 
1489872805.24  16.437  16.312  16.312  16.062  15.437  14.937 
1489872865.25  16.437  16.312  16.312  16.062  15.437  14.937 
1489872925.25  16.437  16.312  16.312  16.062  15.5  14.937 
1489872985.25  16.437  16.312  16.312  16.125  15.5  14.937 
1489873045.26  16.437  16.312  16.312  16.125  15.5  14.937 
1489873105.27  16.437  16.312  16.312  16.125  15.5  14.937 
1489873165.27  16.437  16.312  16.312  16.125  15.5  14.937 
1489873225.28  16.437  16.312  16.312  16.125  15.5  14.937 
1489873285.29  16.437  16.312  16.312  16.125  15.5  14.937 
1489873345.29  16.437  16.312  16.312  16.062  15.5  14.937 
1489873405.29  16.437  16.312  16.312  16.125  15.437  14.937 
1489873465.3  16.437  16.312  16.312  16.062  15.437  14.937 
1489873525.31  16.437  16.312  16.312  16.062  15.437  14.937 
